"ID","SCHOOL_YEAR","LEAID","District","STATE","REGION","Primary County FIPS","Primary County Name","Majority White schools","Majority Non-White schools","Equal Mix schools","NA schools","Total Schools","Percent majority White schools","Percent majority non-White schools","Percent equal mix schools","White students","Non-White students","TOTAL STUDENTS","Percent White students","Percent non-White students","DISTSIZE_DESC","Dissimilarity Index","DISNDX_DESC"
119.00,"2023-2024","0102700","Phenix City","Alabama","South","01113","Russell County",1.00,10.00,0.00,1.00,12.00,0.08,0.83,0.00,3478.00,11074.00,14552.00,0.23,0.76,"10,001 - 50,000",23.25,"10 - 25"
120.00,"2023-2024","0102730","Pickens County","Alabama","South","01107","Pickens County",2.00,4.00,0.00,0.00,6.00,0.33,0.66,0.00,1502.00,2996.00,4498.00,0.33,0.66,"1,000 - 10,000",60.51,"More than 50"
121.00,"2023-2024","0102760","Piedmont City","Alabama","South","01015","Calhoun County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1708.00,450.00,2158.00,0.79,0.20,"1,000 - 10,000",3.89,"Less than 10"
122.00,"2023-2024","0102790","Pike County","Alabama","South","01109","Pike County",3.00,2.00,0.00,1.00,6.00,0.50,0.33,0.00,1780.00,2560.00,4340.00,0.41,0.58,"1,000 - 10,000",29.03,"25.01 - 50"
123.00,"2023-2024","0102820","Randolph County","Alabama","South","01111","Randolph County",7.00,0.00,0.00,0.00,7.00,1.00,0.00,0.00,3038.00,1146.00,4184.00,0.72,0.27,"1,000 - 10,000",21.67,"10 - 25"
124.00,"2023-2024","0102850","Roanoke City","Alabama","South","01111","Randolph County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1582.00,1272.00,2854.00,0.55,0.44,"1,000 - 10,000",1.83,"Less than 10"
125.00,"2023-2024","0102880","Russell County","Alabama","South","01113","Russell County",2.00,5.00,0.00,1.00,8.00,0.25,0.62,0.00,3244.00,4386.00,7630.00,0.42,0.57,"1,000 - 10,000",15.58,"10 - 25"
126.00,"2023-2024","0102910","Russellville City","Alabama","South","01059","Franklin County",0.00,4.00,0.00,0.00,4.00,0.00,1.00,0.00,1704.00,3512.00,5216.00,0.32,0.67,"1,000 - 10,000",2.10,"Less than 10"
127.00,"2023-2024","0102940","Scottsboro City","Alabama","South","01071","Jackson County",5.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,3752.00,1108.00,4860.00,0.77,0.22,"1,000 - 10,000",2.58,"Less than 10"
128.00,"2023-2024","0102970","Selma City","Alabama","South","01047","Dallas County",0.00,8.00,0.00,3.00,11.00,0.00,0.72,0.00,268.00,4978.00,5246.00,0.05,0.94,"1,000 - 10,000",73.22,"More than 50"
129.00,"2023-2024","0103000","Sheffield City","Alabama","South","01033","Colbert County",0.00,4.00,0.00,0.00,4.00,0.00,1.00,0.00,918.00,1068.00,1986.00,0.46,0.53,"1,000 - 10,000",3.56,"Less than 10"
130.00,"2023-2024","0103030","Shelby County","Alabama","South","01117","Shelby County",21.00,8.00,0.00,4.00,33.00,0.63,0.24,0.00,27594.00,14280.00,41874.00,0.65,0.34,"10,001 - 50,000",26.14,"25.01 - 50"
131.00,"2023-2024","0103062","St Clair County","Alabama","South","01115","St. Clair County",18.00,0.00,0.00,1.00,19.00,0.94,0.00,0.00,14636.00,4548.00,19184.00,0.76,0.23,"10,001 - 50,000",17.89,"10 - 25"
132.00,"2023-2024","0103090","Sumter County","Alabama","South","01119","Sumter County",0.00,4.00,0.00,0.00,4.00,0.00,1.00,0.00,16.00,1936.00,1952.00,8.19672131147541e-03,0.99,"1,000 - 10,000",39.66,"25.01 - 50"
133.00,"2023-2024","0103120","Sylacauga City","Alabama","South","01121","Talladega County",1.00,2.00,1.00,0.00,4.00,0.25,0.50,0.25,1936.00,2154.00,4090.00,0.47,0.52,"1,000 - 10,000",6.80,"Less than 10"
134.00,"2023-2024","0103150","Talladega City","Alabama","South","01121","Talladega County",0.00,5.00,0.00,0.00,5.00,0.00,1.00,0.00,540.00,2548.00,3088.00,0.17,0.82,"1,000 - 10,000",7.42,"Less than 10"
135.00,"2023-2024","0103180","Talladega County","Alabama","South","01121","Talladega County",10.00,7.00,0.00,1.00,18.00,0.55,0.38,0.00,8714.00,5600.00,14314.00,0.60,0.39,"10,001 - 50,000",28.56,"25.01 - 50"
136.00,"2023-2024","0103210","Tallapoosa County","Alabama","South","01123","Tallapoosa County",3.00,2.00,0.00,0.00,5.00,0.60,0.40,0.00,3830.00,1746.00,5576.00,0.68,0.31,"1,000 - 10,000",37.06,"25.01 - 50"
137.00,"2023-2024","0103240","Tallassee City","Alabama","South","01051","Elmore County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1848.00,1172.00,3020.00,0.61,0.38,"1,000 - 10,000",2.15,"Less than 10"
138.00,"2023-2024","0103270","Tarrant City","Alabama","South","01073","Jefferson County",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,56.00,2548.00,2604.00,0.02,0.97,"1,000 - 10,000",8.94,"Less than 10"
139.00,"2023-2024","0103300","Thomasville City","Alabama","South","01025","Clarke County",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,884.00,1174.00,2058.00,0.42,0.57,"1,000 - 10,000",2.09,"Less than 10"
140.00,"2023-2024","0103330","Troy City","Alabama","South","01109","Pike County",0.00,3.00,0.00,1.00,4.00,0.00,0.75,0.00,1020.00,2534.00,3554.00,0.28,0.71,"1,000 - 10,000",4.25,"Less than 10"
141.00,"2023-2024","0103360","Tuscaloosa City","Alabama","South","01125","Tuscaloosa County",4.00,15.00,0.00,1.00,20.00,0.20,0.75,0.00,4776.00,17638.00,22414.00,0.21,0.78,"10,001 - 50,000",69.24,"More than 50"
142.00,"2023-2024","0103390","Tuscaloosa County","Alabama","South","01125","Tuscaloosa County",20.00,15.00,0.00,1.00,36.00,0.55,0.41,0.00,20510.00,17946.00,38456.00,0.53,0.46,"10,001 - 50,000",43.04,"25.01 - 50"
143.00,"2023-2024","0103420","Tuscumbia City","Alabama","South","01033","Colbert County",4.00,0.00,0.00,1.00,5.00,0.80,0.00,0.00,2038.00,1162.00,3200.00,0.63,0.36,"1,000 - 10,000",1.42,"Less than 10"
144.00,"2023-2024","0103430","Vestavia Hills City","Alabama","South","01073","Jefferson County",9.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,11334.00,2540.00,13874.00,0.81,0.18,"10,001 - 50,000",8.48,"Less than 10"
145.00,"2023-2024","0103450","Walker County","Alabama","South","01127","Walker County",16.00,0.00,0.00,1.00,17.00,0.94,0.00,0.00,12352.00,1940.00,14292.00,0.86,0.13,"10,001 - 50,000",25.29,"25.01 - 50"
146.00,"2023-2024","0103480","Washington County","Alabama","South","01129","Washington County",5.00,2.00,0.00,0.00,7.00,0.71,0.28,0.00,3114.00,1770.00,4884.00,0.63,0.36,"1,000 - 10,000",37.85,"25.01 - 50"
147.00,"2023-2024","0103510","Wilcox County","Alabama","South","01131","Wilcox County",0.00,5.00,0.00,1.00,6.00,0.00,0.83,0.00,32.00,2348.00,2380.00,0.01,0.98,"1,000 - 10,000",25.50,"25.01 - 50"
148.00,"2023-2024","0103540","Winfield City","Alabama","South","01093","Marion County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,2140.00,302.00,2442.00,0.87,0.12,"1,000 - 10,000",3.59,"Less than 10"
149.00,"2023-2024","0103580","Winston County","Alabama","South","01133","Winston County",9.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,4444.00,172.00,4616.00,0.96,0.03,"1,000 - 10,000",14.45,"10 - 25"
150.00,"2023-2024","0103581","Orange Beach City","Alabama","South","01003","Baldwin County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,2280.00,256.00,2536.00,0.89,0.10,"1,000 - 10,000",1.65,"Less than 10"
151.00,"2023-2024","0103582","Empower Community School","Alabama","South","01073","Jefferson County",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,12.00,592.00,604.00,0.01,0.98,"500 - 999",,"NA"
152.00,"2023-2024","0103583","Covenant Academy of Mobile","Alabama","South","01097","Mobile County",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,24.00,500.00,524.00,0.04,0.95,"500 - 999",,"NA"
153.00,"2023-2024","0200001","Lower Kuskokwim School District","Alaska","West","02050","Bethel Census Area",0.00,29.00,0.00,0.00,29.00,0.00,1.00,0.00,210.00,7624.00,7834.00,0.02,0.97,"1,000 - 10,000",65.90,"More than 50"
154.00,"2023-2024","0200003","Lower Yukon School District","Alaska","West","02158","Kusilvak Census Area",0.00,11.00,0.00,0.00,11.00,0.00,1.00,0.00,6.00,4084.00,4090.00,1.46699266503667e-03,0.99,"1,000 - 10,000",79.82,"More than 50"
155.00,"2023-2024","0200004","Yupiit School District","Alaska","West","02050","Bethel Census Area",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,6.00,1006.00,1012.00,5.92885375494071e-03,0.99,"1,000 - 10,000",52.28,"More than 50"
156.00,"2023-2024","0200005","Kashunamiut School District","Alaska","West","02158","Kusilvak Census Area",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,656.00,656.00,0.00,1.00,"500 - 999",,"NA"
157.00,"2023-2024","0200006","Mount Edgecumbe","Alaska","West","02220","Sitka City and Borough",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,52.00,750.00,802.00,0.06,0.93,"500 - 999",,"NA"
158.00,"2023-2024","0200007","Aleutians East Borough School District","Alaska","West","02013","Aleutians East Borough",0.00,4.00,0.00,0.00,4.00,0.00,1.00,0.00,46.00,364.00,410.00,0.11,0.88,"Less than 500",12.90,"10 - 25"
159.00,"2023-2024","0200010","Aleutian Region School District","Alaska","West","02020","Anchorage Municipality",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,4.00,16.00,20.00,0.20,0.80,"Less than 500",,"NA"
160.00,"2023-2024","0200020","Bering Strait School District","Alaska","West","02180","Nome Census Area",0.00,15.00,0.00,0.00,15.00,0.00,1.00,0.00,60.00,3506.00,3566.00,0.01,0.98,"1,000 - 10,000",56.62,"More than 50"
161.00,"2023-2024","0200030","Bristol Bay Borough School District","Alaska","West","02060","Bristol Bay Borough",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,44.00,192.00,236.00,0.18,0.81,"Less than 500",4.16,"Less than 10"
162.00,"2023-2024","0200050","Alaska Gateway School District","Alaska","West","02240","Southeast Fairbanks Census Area",2.00,6.00,0.00,0.00,8.00,0.25,0.75,0.00,212.00,526.00,738.00,0.28,0.71,"500 - 999",54.56,"More than 50"
163.00,"2023-2024","0200060","Cordova City School District","Alaska","West","02063","Chugach Census Area",1.00,2.00,0.00,0.00,3.00,0.33,0.66,0.00,338.00,386.00,724.00,0.46,0.53,"500 - 999",2.24,"Less than 10"
164.00,"2023-2024","0200070","Copper River School District","Alaska","West","02066","Copper River Census Area",2.00,3.00,0.00,0.00,5.00,0.40,0.60,0.00,428.00,418.00,846.00,0.50,0.49,"500 - 999",36.83,"25.01 - 50"
165.00,"2023-2024","0200090","Craig City School District","Alaska","West","02198","Prince of Wales-Hyder Census Area",1.00,2.00,1.00,0.00,4.00,0.25,0.50,0.25,794.00,598.00,1392.00,0.57,0.42,"1,000 - 10,000",15.52,"10 - 25"
166.00,"2023-2024","0200100","Delta/Greely School District","Alaska","West","02240","Southeast Fairbanks Census Area",5.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,1646.00,366.00,2012.00,0.81,0.18,"1,000 - 10,000",27.89,"25.01 - 50"
167.00,"2023-2024","0200120","Dillingham City School District","Alaska","West","02070","Dillingham Census Area",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,114.00,692.00,806.00,0.14,0.85,"500 - 999",3.43,"Less than 10"
168.00,"2023-2024","0200130","Galena City School District","Alaska","West","02290","Yukon-Koyukuk Census Area",1.00,3.00,0.00,0.00,4.00,0.25,0.75,0.00,11092.00,4444.00,15536.00,0.71,0.28,"10,001 - 50,000",11.61,"10 - 25"
169.00,"2023-2024","0200150","Ketchikan Gateway Borough School District","Alaska","West","02130","Ketchikan Gateway Borough",5.00,4.00,0.00,0.00,9.00,0.55,0.44,0.00,2056.00,2042.00,4098.00,0.50,0.49,"1,000 - 10,000",13.93,"10 - 25"
170.00,"2023-2024","0200180","Anchorage School District","Alaska","West","02020","Anchorage Municipality",37.00,57.00,0.00,0.00,94.00,0.39,0.60,0.00,34450.00,52276.00,86726.00,0.39,0.60,"50,001 - 100,000",38.59,"25.01 - 50"
171.00,"2023-2024","0200210","Juneau Borough School District","Alaska","West","02110","Juneau City and Borough",3.00,12.00,0.00,0.00,15.00,0.20,0.80,0.00,3718.00,4812.00,8530.00,0.43,0.56,"1,000 - 10,000",16.03,"10 - 25"
172.00,"2023-2024","0200240","Sitka School District","Alaska","West","02220","Sitka City and Borough",1.00,5.00,0.00,0.00,6.00,0.16,0.83,0.00,1118.00,1168.00,2286.00,0.48,0.51,"1,000 - 10,000",3.40,"Less than 10"
173.00,"2023-2024","0200270","Haines Borough School District","Alaska","West","02100","Haines Borough",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,382.00,162.00,544.00,0.70,0.29,"500 - 999",10.61,"10 - 25"
174.00,"2023-2024","0200300","Hoonah City School District","Alaska","West","02105","Hoonah-Angoon Census Area",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,32.00,194.00,226.00,0.14,0.85,"Less than 500",,"NA"
175.00,"2023-2024","0200330","Hydaburg City School District","Alaska","West","02198","Prince of Wales-Hyder Census Area",1.00,1.00,0.00,0.00,2.00,0.50,0.50,0.00,68.00,164.00,232.00,0.29,0.70,"Less than 500",89.02,"More than 50"
176.00,"2023-2024","0200360","Kake City School District","Alaska","West","02198","Prince of Wales-Hyder Census Area",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,212.00,214.00,9.34579439252336e-03,0.99,"Less than 500",,"NA"
177.00,"2023-2024","0200390","Kenai Peninsula Borough School District","Alaska","West","02122","Kenai Peninsula Borough",38.00,4.00,0.00,0.00,42.00,0.90,0.09,0.00,11984.00,5014.00,16998.00,0.70,0.29,"10,001 - 50,000",20.04,"10 - 25"
178.00,"2023-2024","0200450","Klawock City School District","Alaska","West","02198","Prince of Wales-Hyder Census Area",0.00,1.00,0.00,1.00,2.00,0.00,0.50,0.00,54.00,212.00,266.00,0.20,0.79,"Less than 500",0.00,"Less than 10"
179.00,"2023-2024","0200480","Kodiak Island Borough School District","Alaska","West","02150","Kodiak Island Borough",3.00,10.00,0.00,0.00,13.00,0.23,0.76,0.00,1828.00,2496.00,4324.00,0.42,0.57,"1,000 - 10,000",25.80,"25.01 - 50"
180.00,"2023-2024","0200485","Lake and Peninsula Borough School District","Alaska","West","02060","Bristol Bay Borough",1.00,10.00,0.00,0.00,11.00,0.09,0.90,0.00,70.00,594.00,664.00,0.10,0.89,"500 - 999",77.63,"More than 50"
181.00,"2023-2024","0200510","Matanuska-Susitna Borough School District","Alaska","West","02170","Matanuska-Susitna Borough",46.00,3.00,0.00,0.00,49.00,0.93,0.06,0.00,26106.00,12736.00,38842.00,0.67,0.32,"10,001 - 50,000",14.36,"10 - 25"
182.00,"2023-2024","0200520","Iditarod Area School District","Alaska","West","02290","Yukon-Koyukuk Census Area",1.00,7.00,0.00,0.00,8.00,0.12,0.87,0.00,264.00,384.00,648.00,0.40,0.59,"500 - 999",81.10,"More than 50"
183.00,"2023-2024","0200525","Annette Island School District","Alaska","West","02198","Prince of Wales-Hyder Census Area",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,2.00,626.00,628.00,3.18471337579618e-03,0.99,"500 - 999",67.73,"More than 50"
184.00,"2023-2024","0200540","Nenana City School District","Alaska","West","02290","Yukon-Koyukuk Census Area",1.00,1.00,0.00,0.00,2.00,0.50,0.50,0.00,2872.00,1456.00,4328.00,0.66,0.33,"1,000 - 10,000",14.92,"10 - 25"
185.00,"2023-2024","0200570","Nome Public Schools","Alaska","West","02180","Nome Census Area",0.00,4.00,0.00,0.00,4.00,0.00,1.00,0.00,164.00,1256.00,1420.00,0.11,0.88,"1,000 - 10,000",20.93,"10 - 25"
186.00,"2023-2024","0200600","Fairbanks North Star Borough School District","Alaska","West","02090","Fairbanks North Star Borough",24.00,9.00,1.00,0.00,34.00,0.70,0.26,0.02,13964.00,11118.00,25082.00,0.55,0.44,"10,001 - 50,000",20.67,"10 - 25"
187.00,"2023-2024","0200610","North Slope Borough School District","Alaska","West","02185","North Slope Borough",0.00,11.00,0.00,0.00,11.00,0.00,1.00,0.00,58.00,3880.00,3938.00,0.01,0.98,"1,000 - 10,000",29.98,"25.01 - 50"
188.00,"2023-2024","0200625","Northwest Arctic Borough School District","Alaska","West","02188","Northwest Arctic Borough",0.00,13.00,0.00,0.00,13.00,0.00,1.00,0.00,52.00,3966.00,4018.00,0.01,0.98,"1,000 - 10,000",55.06,"More than 50"
189.00,"2023-2024","0200630","Pelican City School District","Alaska","West","02105","Hoonah-Angoon Census Area",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,26.00,4.00,30.00,0.86,0.13,"Less than 500",,"NA"
190.00,"2023-2024","0200660","Petersburg Borough School District","Alaska","West","02195","Petersburg Borough",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,596.00,356.00,952.00,0.62,0.37,"500 - 999",10.41,"10 - 25"
191.00,"2023-2024","0200670","Pribilof School District","Alaska","West","02016","Aleutians West Census Area",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,116.00,116.00,0.00,1.00,"Less than 500",,"NA"
192.00,"2023-2024","0200680","Saint Mary's School District","Alaska","West","02158","Kusilvak Census Area",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,382.00,382.00,0.00,1.00,"Less than 500",,"NA"
193.00,"2023-2024","0200690","Skagway School District","Alaska","West","02230","Skagway Municipality",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,234.00,56.00,290.00,0.80,0.19,"Less than 500",,"NA"
194.00,"2023-2024","0200700","Southeast Island School District","Alaska","West","02198","Prince of Wales-Hyder Census Area",6.00,2.00,0.00,0.00,8.00,0.75,0.25,0.00,272.00,116.00,388.00,0.70,0.29,"Less than 500",38.79,"25.01 - 50"
195.00,"2023-2024","0200710","Southwest Region School District","Alaska","West","02070","Dillingham Census Area",0.00,8.00,0.00,0.00,8.00,0.00,1.00,0.00,18.00,1236.00,1254.00,0.01,0.98,"1,000 - 10,000",34.62,"25.01 - 50"
196.00,"2023-2024","0200715","Tanana City School District","Alaska","West","02290","Yukon-Koyukuk Census Area",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,6.00,58.00,64.00,0.09,0.90,"Less than 500",,"NA"
197.00,"2023-2024","0200720","Unalaska City School District","Alaska","West","02016","Aleutians West Census Area",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,114.00,590.00,704.00,0.16,0.83,"500 - 999",2.24,"Less than 10"
198.00,"2023-2024","0200730","Chatham School District","Alaska","West","02105","Hoonah-Angoon Census Area",2.00,2.00,0.00,0.00,4.00,0.50,0.50,0.00,152.00,174.00,326.00,0.46,0.53,"Less than 500",69.93,"More than 50"
199.00,"2023-2024","0200760","Kuspuk School District","Alaska","West","02050","Bethel Census Area",0.00,9.00,0.00,0.00,9.00,0.00,1.00,0.00,16.00,634.00,650.00,0.02,0.97,"500 - 999",54.49,"More than 50"
200.00,"2023-2024","0200770","Denali Borough School District","Alaska","West","02068","Denali Borough",3.00,1.00,0.00,0.00,4.00,0.75,0.25,0.00,1184.00,664.00,1848.00,0.64,0.35,"1,000 - 10,000",18.67,"10 - 25"
201.00,"2023-2024","0200775","Yukon Flats School District","Alaska","West","02290","Yukon-Koyukuk Census Area",0.00,6.00,0.00,0.00,6.00,0.00,1.00,0.00,10.00,370.00,380.00,0.02,0.97,"Less than 500",91.89,"More than 50"
202.00,"2023-2024","0200780","Valdez City School District","Alaska","West","02063","Chugach Census Area",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,750.00,396.00,1146.00,0.65,0.34,"1,000 - 10,000",13.32,"10 - 25"
203.00,"2023-2024","0200800","Chugach School District","Alaska","West","02020","Anchorage Municipality",1.00,3.00,0.00,0.00,4.00,0.25,0.75,0.00,894.00,376.00,1270.00,0.70,0.29,"1,000 - 10,000",32.42,"25.01 - 50"
204.00,"2023-2024","0200810","Wrangell Public School District","Alaska","West","02275","Wrangell City and Borough",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,232.00,310.00,542.00,0.42,0.57,"500 - 999",1.66,"Less than 10"
205.00,"2023-2024","0200840","Yakutat School District","Alaska","West","02282","Yakutat City and Borough",1.00,1.00,0.00,0.00,2.00,0.50,0.50,0.00,72.00,140.00,212.00,0.33,0.66,"Less than 500",56.82,"More than 50"
206.00,"2023-2024","0200862","Yukon-Koyukuk School District","Alaska","West","02090","Fairbanks North Star Borough",1.00,9.00,0.00,0.00,10.00,0.10,0.90,0.00,4132.00,3108.00,7240.00,0.57,0.42,"1,000 - 10,000",20.52,"10 - 25"
207.00,"2023-2024","0400001","Cave Creek Unified District (4244)","Arizona","West","04013","Maricopa County",8.00,0.00,0.00,0.00,8.00,1.00,0.00,0.00,6638.00,1790.00,8428.00,0.78,0.21,"1,000 - 10,000",7.08,"Less than 10"
208.00,"2023-2024","0400003","Chino Valley Unified District (4474)","Arizona","West","04025","Yavapai County",4.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,3036.00,1650.00,4686.00,0.64,0.35,"1,000 - 10,000",5.27,"Less than 10"
209.00,"2023-2024","0400004","Clarkdale-Jerome Elementary District (4486)","Arizona","West","04025","Yavapai County",1.00,0.00,0.00,1.00,2.00,0.50,0.00,0.00,590.00,356.00,946.00,0.62,0.37,"500 - 999",0.00,"Less than 10"
210.00,"2023-2024","0400005","Salome Consolidated Elementary District (4514)","Arizona","West","04012","La Paz County",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,60.00,158.00,218.00,0.27,0.72,"Less than 500",,"NA"
211.00,"2023-2024","0400016","Center for Academic Success Inc. (4191)","Arizona","West","04003","Cochise County",1.00,4.00,0.00,0.00,5.00,0.20,0.80,0.00,518.00,1752.00,2270.00,0.22,0.77,"1,000 - 10,000",68.95,"More than 50"
212.00,"2023-2024","0400018","Pine Forest Education Association Inc. (4201)","Arizona","West","04005","Coconino County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,244.00,204.00,448.00,0.54,0.45,"Less than 500",,"NA"
213.00,"2023-2024","0400019","Flagstaff Arts And Leadership Academy (4202)","Arizona","West","04005","Coconino County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,246.00,154.00,400.00,0.61,0.38,"Less than 500",,"NA"
214.00,"2023-2024","0400020","Flagstaff Montessori (4205)","Arizona","West","04005","Coconino County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,252.00,110.00,362.00,0.69,0.30,"Less than 500",,"NA"
215.00,"2023-2024","0400021","Colorado City Unified District (4370)","Arizona","West","04015","Mohave County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1066.00,48.00,1114.00,0.95,0.04,"1,000 - 10,000",10.37,"10 - 25"
216.00,"2023-2024","0400022","Vernon Elementary District (4162)","Arizona","West","04001","Apache County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,208.00,46.00,254.00,0.81,0.18,"Less than 500",,"NA"
217.00,"2023-2024","0400023","Pinon Unified District (4390)","Arizona","West","04017","Navajo County",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,2.00,2076.00,2078.00,9.62463907603465e-04,0.99,"1,000 - 10,000",74.56,"More than 50"
218.00,"2023-2024","0400026","Heber-Overgaard Unified District (4392)","Arizona","West","04017","Navajo County",4.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,758.00,270.00,1028.00,0.73,0.26,"1,000 - 10,000",6.69,"Less than 10"
